0.365783 	0.365783 	0.5 	461.095
0.38935 	0.38935 	0.5 	460.847
0.412917 	0.412917 	0.5 	460.627
0.436483 	0.436483 	0.5 	460.419
0.46005 	0.46005 	0.5 	460.209
0.483617 	0.483617 	0.5 	459.988
0.507183 	0.507183 	0.5 	459.748
0.53075 	0.53075 	0.5 	459.494
0.554317 	0.554317 	0.5 	459.23
0.577883 	0.577883 	0.5 	458.966
0.60145 	0.60145 	0.5 	458.708
0.625017 	0.625017 	0.5 	458.449
0.648583 	0.648583 	0.5 	458.18
0.67215 	0.67215 	0.5 	457.896
0.695717 	0.695717 	0.5 	457.598
0.719283 	0.719283 	0.5 	457.289
0.74285 	0.74285 	0.5 	456.971
0.766417 	0.766417 	0.5 	456.648
0.789983 	0.789983 	0.5 	456.325
0.81355 	0.81355 	0.5 	456.004
0.837117 	0.837117 	0.5 	455.688
0.860683 	0.860683 	0.5 	455.38
0.88425 	0.88425 	0.5 	455.084
0.907817 	0.907817 	0.5 	454.814
0.931383 	0.931383 	0.5 	454.585
0.95495 	0.95495 	0.5 	454.423
0.978517 	0.978517 	0.5 	454.363
1.00208 	1.00208 	0.5 	454.472
1.02565 	1.02565 	0.5 	454.714
1.04922 	1.04922 	0.5 	455.952
1.061 	1.061 	0.5 	465.868
1.14332 	1.14332 	0.5 	458.424
1.2423 	1.2423 	0.5 	441.764
1.32462 	1.32462 	0.5 	454.808
1.4236 	1.4236 	0.5 	438.512
1.50592 	1.50592 	0.5 	447.907
1.6049 	1.6049 	0.5 	432.016
1.68722 	1.68722 	0.5 	440.591
