0.0025 	0.095 	0.005 	-0.158728
0.0075 	0.095 	0.005 	-0.0967856
0.0125 	0.095 	0.005 	-0.0598602
0.0175 	0.095 	0.005 	-0.0398573
0.0225 	0.095 	0.005 	-0.027863
0.0275 	0.095 	0.005 	-0.0202669
0.0325 	0.095 	0.005 	-0.0155065
0.0375 	0.095 	0.005 	-0.0125
0.0425 	0.095 	0.005 	-0.0105122
0.0475 	0.095 	0.005 	-0.00911824
0.0525 	0.095 	0.005 	-0.00808779
0.0575 	0.095 	0.005 	-0.00730056
0.0625 	0.095 	0.005 	-0.00670666
0.0675 	0.095 	0.005 	-0.00630709
0.0725 	0.095 	0.005 	-0.00614014
0.0775 	0.095 	0.005 	-0.00627039
0.0825 	0.095 	0.005 	-0.00677899
0.0875 	0.095 	0.005 	-0.00775367
0.0925 	0.095 	0.005 	-0.00927731
0.0975 	0.095 	0.005 	-0.0114147
0.1025 	0.095 	0.005 	-0.014197
0.1075 	0.095 	0.005 	-0.0176045
0.1125 	0.095 	0.005 	-0.0215479
0.1175 	0.095 	0.005 	-0.0258486
0.1225 	0.095 	0.005 	-0.0302204
0.1275 	0.095 	0.005 	-0.0342523
0.1325 	0.095 	0.005 	-0.037395
0.1375 	0.095 	0.005 	-0.0389514
0.1425 	0.095 	0.005 	-0.0380462
0.1475 	0.095 	0.005 	-0.0337653
0.1525 	0.095 	0.005 	-0.0249197
0.1575 	0.095 	0.005 	-0.0102379
0.1625 	0.095 	0.005 	0.0117013
0.1675 	0.095 	0.005 	0.0425431
0.1725 	0.095 	0.005 	0.084308
0.1775 	0.095 	0.005 	0.139694
0.1825 	0.095 	0.005 	0.212575
0.1875 	0.095 	0.005 	0.308314
0.1925 	0.095 	0.005 	0.435728
0.1975 	0.095 	0.005 	0.608971
