0.0025 	0.095 	0.005 	-0.0150004
0.0075 	0.095 	0.005 	-0.0134135
0.0125 	0.095 	0.005 	-0.00957591
0.0175 	0.095 	0.005 	-0.00687242
0.0225 	0.095 	0.005 	-0.00553375
0.0275 	0.095 	0.005 	-0.00466422
0.0325 	0.095 	0.005 	-0.0040959
0.0375 	0.095 	0.005 	-0.00371027
0.0425 	0.095 	0.005 	-0.00344894
0.0475 	0.095 	0.005 	-0.00327899
0.0525 	0.095 	0.005 	-0.00317847
0.0575 	0.095 	0.005 	-0.00313233
0.0625 	0.095 	0.005 	-0.00313096
0.0675 	0.095 	0.005 	-0.00316845
0.0725 	0.095 	0.005 	-0.00324271
0.0775 	0.095 	0.005 	-0.00335434
0.0825 	0.095 	0.005 	-0.00350824
0.0875 	0.095 	0.005 	-0.00371236
0.0925 	0.095 	0.005 	-0.0039817
0.0975 	0.095 	0.005 	-0.0043364
0.1025 	0.095 	0.005 	-0.00480993
0.1075 	0.095 	0.005 	-0.00544541
0.1125 	0.095 	0.005 	-0.00630994
0.1175 	0.095 	0.005 	-0.00748431
0.1225 	0.095 	0.005 	-0.00908291
0.1275 	0.095 	0.005 	-0.0112195
0.1325 	0.095 	0.005 	-0.0140244
0.1375 	0.095 	0.005 	-0.0175523
0.1425 	0.095 	0.005 	-0.0217856
0.1475 	0.095 	0.005 	-0.0264458
0.1525 	0.095 	0.005 	-0.0310303
0.1575 	0.095 	0.005 	-0.0345306
0.1625 	0.095 	0.005 	-0.0356309
0.1675 	0.095 	0.005 	-0.0322162
0.1725 	0.095 	0.005 	-0.0220324
0.1775 	0.095 	0.005 	-0.00141648
0.1825 	0.095 	0.005 	0.0337434
0.1875 	0.095 	0.005 	0.0893554
0.1925 	0.095 	0.005 	0.166829
0.1975 	0.095 	0.005 	0.266445
