0.05 	0.0025 	0.005 	0.0281514
0.05 	0.0075 	0.005 	0.0295213
0.05 	0.0125 	0.005 	0.0300679
0.05 	0.0175 	0.005 	0.0298419
0.05 	0.0225 	0.005 	0.0288557
0.05 	0.0275 	0.005 	0.0269082
0.05 	0.0325 	0.005 	0.0237131
0.05 	0.0375 	0.005 	0.0189155
0.05 	0.0425 	0.005 	0.0121072
0.05 	0.0475 	0.005 	0.00288792
0.05 	0.0525 	0.005 	-0.00901279
0.05 	0.0575 	0.005 	-0.0235489
0.05 	0.0625 	0.005 	-0.040123
0.05 	0.0675 	0.005 	-0.057363
0.05 	0.0725 	0.005 	-0.0730309
0.05 	0.0775 	0.005 	-0.0842657
0.05 	0.0825 	0.005 	-0.0883921
0.05 	0.0875 	0.005 	-0.0842303
0.05 	0.0925 	0.005 	-0.07162
0.05 	0.0975 	0.005 	-0.0523574
