0 	0.516667 	0.5 	441.881
0 	0.55 	0.5 	441.256
0 	0.583333 	0.5 	440.625
0 	0.616667 	0.5 	439.959
0 	0.65 	0.5 	439.184
0 	0.683333 	0.5 	438.29
0 	0.716667 	0.5 	437.28
0 	0.75 	0.5 	436.176
0 	0.783333 	0.5 	435
0 	0.816667 	0.5 	433.769
0 	0.85 	0.5 	432.494
0 	0.883333 	0.5 	431.175
0 	0.916667 	0.5 	429.812
0 	0.95 	0.5 	428.407
0 	0.983333 	0.5 	426.964
0 	1.01667 	0.5 	425.49
0 	1.05 	0.5 	423.988
0 	1.08333 	0.5 	422.455
0 	1.11667 	0.5 	420.889
0 	1.15 	0.5 	419.289
0 	1.18333 	0.5 	417.659
0 	1.21667 	0.5 	416.003
0 	1.25 	0.5 	414.319
0 	1.28333 	0.5 	412.607
0 	1.31667 	0.5 	410.87
0 	1.35 	0.5 	409.113
0 	1.38333 	0.5 	407.341
0 	1.41667 	0.5 	405.554
0 	1.45 	0.5 	403.745
0 	1.48333 	0.5 	402.006
0 	1.575 	0.5 	397.744
0 	1.725 	0.5 	391.287
0 	1.875 	0.5 	383.481
0 	2.025 	0.5 	374.568
0 	2.175 	0.5 	364.856
0 	2.325 	0.5 	354.503
