0.531973 	0.5 	0.5 	0.305375
0.546173 	0.5 	0.5 	0.308185
0.568495 	0.5 	0.5 	0.309641
0.583546 	0.5 	0.5 	0.312182
0.601379 	0.5 	0.5 	0.313589
0.621144 	0.5 	0.5 	0.314979
0.63822 	0.5 	0.5 	0.317267
0.659251 	0.5 	0.5 	0.318614
0.677535 	0.5 	0.5 	0.320715
0.698115 	0.5 	0.5 	0.322025
0.717768 	0.5 	0.5 	0.323968
0.737962 	0.5 	0.5 	0.325247
0.759172 	0.5 	0.5 	0.327055
0.779042 	0.5 	0.5 	0.328307
0.802035 	0.5 	0.5 	0.330001
0.821633 	0.5 	0.5 	0.331228
0.84668 	0.5 	0.5 	0.332824
0.86606 	0.5 	0.5 	0.334026
0.885304 	0.5 	0.5 	0.335538
0.912581 	0.5 	0.5 	0.336964
0.931521 	0.5 	0.5 	0.338153
0.961106 	0.5 	0.5 	0.33951
0.980556 	0.5 	0.5 	0.340792
0.999143 	0.5 	0.5 	0.341965
1.03262 	0.5 	0.5 	0.343184
1.05117 	0.5 	0.5 	0.344327
1.07254 	0.5 	0.5 	0.345482
1.10689 	0.5 	0.5 	0.346565
1.12521 	0.5 	0.5 	0.347688
1.14567 	0.5 	0.5 	0.348703
1.18195 	0.5 	0.5 	0.349643
1.20353 	0.5 	0.5 	0.350505
1.22151 	0.5 	0.5 	0.351621
1.25399 	0.5 	0.5 	0.352407
1.28717 	0.5 	0.5 	0.353102
1.30509 	0.5 	0.5 	0.354233
1.32553 	0.5 	0.5 	0.354907
1.36106 	0.5 	0.5 	0.355615
1.39532 	0.5 	0.5 	0.355723
1.41308 	0.5 	0.5 	0.356963
1.47803 	0.5 	0.5 	0.353028
1.58756 	0.5 	0.5 	0.350722
1.74293 	0.5 	0.5 	0.370172
1.96201 	0.5 	0.5 	0.368399
2.18112 	0.5 	0.5 	0.378323
2.40027 	0.5 	0.5 	0.380618
2.61945 	0.5 	0.5 	0.386118
2.83867 	0.5 	0.5 	0.38922
3.05791 	0.5 	0.5 	0.39305
3.27719 	0.5 	0.5 	0.396113
3.4965 	0.5 	0.5 	0.399297
3.71585 	0.5 	0.5 	0.402196
3.93523 	0.5 	0.5 	0.405057
4.15465 	0.5 	0.5 	0.407759
4.37409 	0.5 	0.5 	0.410364
4.59358 	0.5 	0.5 	0.412829
4.81309 	0.5 	0.5 	0.415163
5.03264 	0.5 	0.5 	0.41735
5.25223 	0.5 	0.5 	0.419386
5.47185 	0.5 	0.5 	0.421262
5.6915 	0.5 	0.5 	0.422976
5.91119 	0.5 	0.5 	0.424525
6.13091 	0.5 	0.5 	0.425909
6.35067 	0.5 	0.5 	0.427127
6.57047 	0.5 	0.5 	0.428184
6.7903 	0.5 	0.5 	0.429083
7.01016 	0.5 	0.5 	0.42983
7.18231 	0.5 	0.5 	0.430425
7.29227 	0.5 	0.5 	0.429356
7.45 	0.5 	0.5 	0.429823
7.66997 	0.5 	0.5 	0.430134
7.88998 	0.5 	0.5 	0.430335
