0.362837 	0.362837 	0.5 	0.000303784 	2.16306e-05 	-1.44752e-23
0.380512 	0.380512 	0.5 	0.00339954 	-0.000620094 	3.68133e-21
0.398188 	0.398188 	0.5 	0.00894292 	-0.00106669 	-1.89889e-21
0.415863 	0.415863 	0.5 	0.0161453 	-0.00152528 	1.58087e-20
0.433538 	0.433538 	0.5 	0.0246803 	-0.00187721 	0
0.451213 	0.451213 	0.5 	0.0342313 	-0.00210538 	1.25227e-20
0.468888 	0.468888 	0.5 	0.0445576 	-0.00219725 	2.13602e-20
0.486563 	0.486563 	0.5 	0.0554679 	-0.00214943 	1.3101e-20
0.504238 	0.504238 	0.5 	0.0668084 	-0.00196442 	-8.92458e-21
0.521913 	0.521913 	0.5 	0.0784549 	-0.00164779 	-2.26279e-20
0.539588 	0.539588 	0.5 	0.0903061 	-0.00120686 	0
0.557263 	0.557263 	0.5 	0.102279 	-0.000649613 	1.86455e-20
0.574938 	0.574938 	0.5 	0.114304 	1.58587e-05 	9.43896e-21
0.592613 	0.592613 	0.5 	0.126325 	0.000781797 	3.40697e-23
0.610288 	0.610288 	0.5 	0.138293 	0.00164099 	-3.90689e-23
0.627963 	0.627963 	0.5 	0.150167 	0.00258692 	3.87268e-20
0.645638 	0.645638 	0.5 	0.161915 	0.00361382 	-9.71908e-21
0.663313 	0.663313 	0.5 	0.173505 	0.00471676 	2.94154e-20
0.680988 	0.680988 	0.5 	0.184915 	0.00589158 	-9.81671e-21
0.698663 	0.698663 	0.5 	0.196122 	0.00713493 	2.96435e-20
0.716338 	0.716338 	0.5 	0.207108 	0.00844418 	-1.97804e-20
0.734013 	0.734013 	0.5 	0.217858 	0.00981748 	2.97481e-20
0.751688 	0.751688 	0.5 	0.228359 	0.0112536 	9.92852e-21
0.769363 	0.769363 	0.5 	0.2386 	0.012752 	-2.9792e-20
0.787038 	0.787038 	0.5 	0.24857 	0.0143128 	0
0.804713 	0.804713 	0.5 	0.258262 	0.0159364 	-1.98597e-20
0.822388 	0.822388 	0.5 	0.26767 	0.017624 	0
0.840063 	0.840063 	0.5 	0.276788 	0.019377 	-1.97978e-20
0.857738 	0.857738 	0.5 	0.285612 	0.0211969 	0
0.875413 	0.875413 	0.5 	0.29414 	0.0230856 	1.97027e-20
0.893088 	0.893088 	0.5 	0.30237 	0.0250446 	0
0.910763 	0.910763 	0.5 	0.310301 	0.0270746 	1.95833e-20
0.928438 	0.928438 	0.5 	0.317935 	0.0291753 	-1.95179e-20
0.946113 	0.946113 	0.5 	0.325275 	0.0313436 	0
0.963788 	0.963788 	0.5 	0.332325 	0.0335727 	-1.93868e-20
0.981463 	0.981463 	0.5 	0.339091 	0.0358438 	1.9328e-20
0.999138 	0.999138 	0.5 	0.345564 	0.0381097 	0
1.01681 	1.01681 	0.5 	0.35176 	0.0403446 	0
1.03449 	1.03449 	0.5 	0.357906 	0.042713 	-1.93756e-20
1.05216 	1.05216 	0.5 	0.364039 	0.0448857 	2.26295e-20
1.061 	1.061 	0.5 	0.373997 	0.0391175 	-1.7985e-22
1.12274 	1.12274 	0.5 	0.400487 	0.0414825 	0
1.20948 	1.20948 	0.5 	0.438709 	0.0603556 	0
1.27121 	1.27121 	0.5 	0.427186 	0.0642892 	0
1.35795 	1.35795 	0.5 	0.45669 	0.0772039 	0
1.41969 	1.41969 	0.5 	0.440505 	0.0820863 	0
1.49316 	1.49316 	0.5 	0.463207 	0.0940566 	0
1.56816 	1.56816 	0.5 	0.481421 	0.106104 	0
1.6299 	1.6299 	0.5 	0.46433 	0.113462 	0
1.71664 	1.71664 	0.5 	0.479491 	0.125199 	0
