0.05 	0.0025 	0.005 	0.0274253
0.05 	0.0075 	0.005 	0.0289686
0.05 	0.0125 	0.005 	0.0295779
0.05 	0.0175 	0.005 	0.0293406
0.05 	0.0225 	0.005 	0.0282522
0.05 	0.0275 	0.005 	0.0260821
0.05 	0.0325 	0.005 	0.0225239
0.05 	0.0375 	0.005 	0.017216
0.05 	0.0425 	0.005 	0.00976676
0.05 	0.0475 	0.005 	-0.00017465
0.05 	0.0525 	0.005 	-0.0127947
0.05 	0.0575 	0.005 	-0.0279372
0.05 	0.0625 	0.005 	-0.0448876
0.05 	0.0675 	0.005 	-0.0621783
0.05 	0.0725 	0.005 	-0.0775292
0.05 	0.0775 	0.005 	-0.0881123
0.05 	0.0825 	0.005 	-0.0914016
0.05 	0.0875 	0.005 	-0.0863984
0.05 	0.0925 	0.005 	-0.073162
0.05 	0.0975 	0.005 	-0.0529113
